Manggar;35.04;0.05
Mengkubang;29.62;0.17
Kelapa Kampit;5.29;0.00
Gantung;9.11;0.00
Renggiang;13.90;0.00
Simpang Pesak;6.29;0.00
Dendang;17.93;0.00
Kabupaten;19.61;0.05
