Manggar;0;75;5
Mengkubang;0;57;1
Kelapa Kampit;0;43;3
Gantung;0;52;3
Renggiang;0;19;0
Simpang Pesak;0;23;0
Dendang;0;11;0
Kabupaten;0;280;12
