Manggar;0;2;2
Mengkubang;1;0;1
Kelapa Kampit;0;1;1
Gantung;0;0;0
Renggiang;0;0;0
Simpang Pesak;0;0;0
Dendang;0;1;1
Kabupaten;1;4;5
