Manggar;48.58;85.49;66.79
Mengkubang;86.82;98.57;92.61
Kelapa Kampit;74.13;103.68;88.56
Gantung;64.21;123.23;92.71
Renggiang;54.36;139.26;95.18
Simpang Pesak;69.41;128.60;98.17
Dendang;68.44;122.85;94.79
Kabupaten;63.40;107.18;84.77
