Manggar;100.00;13.37
Mengkubang;100.00;0.00
Kelapa Kampit;100.00;17.53
Gantung;100.00;0.00
Renggiang;100.00;2.33
Simpang Pesak;100.00;2.63
Dendang;100.00;7.41
Kabupaten;100.00;7.75
