Manggar;68.20;89.15;73.67
Mengkubang;68.25;103.00;74.63
Kelapa Kampit;105.00;97.25;93.82
Gantung;77.83;100.40;87.05
Renggiang;73.64;92.26;82.13
Simpang Pesak;77.62;104.94;82.41
Dendang;75.80;73.58;72.20
Kabupaten;77.87;94.23;80.83
