Manggar;103.10;96.74;100.00
Mengkubang;95.94;104.13;99.98
Kelapa Kampit;93.88;97.99;95.88
Gantung;88.74;88.00;88.38
Simpang Renggiang;97.00;104.58;100.64
Simpang Pesak;101.54;98.40;100.02
Dendang;97.47;104.32;100.75
Kabupaten;96.82;96.97;96.89
