Manggar;89.86;83.89
Mengkubang;78.33;73.33
Kelapa Kampit;90.80;76.15
Gantung;90.23;88.31
Renggiang;69.34;84.67
Simpang Pesak;85.81;83.23
Dendang;76.29;70.62
Kabupaten;86.27;81.52
