Manggar;1.453488372;30.66860465;2.325581395;10.61046512;0.290697674;4.505813953;13.51744186;0;63.6627907
Mengkubang;0;65.50218341;3.493449782;4.366812227;0;0.436681223;3.056768559;0;76.8558952
Kelapa Kampit;3.915662651;52.40963855;20.78313253;3.313253012;0;4.819277108;5.722891566;0;90.96385542
Gantung;0;73.34669339;1.603206413;5.410821643;0;3.607214429;2.805611222;0;86.77354709
Renggiang;0.769230769;49.23076923;1.538461538;5.384615385;0;3.076923077;4.615384615;0;64.61538462
Simpang Pesak;0;55.40540541;10.81081081;3.378378378;0;2.702702703;9.459459459;0;81.75675676
Dendang;0;28.64864865;2.162162162;10.27027027;0;0.540540541;8.648648649;0;50.27027027
Kabupaten;1.085481682;49.75124378;5.563093623;6.874717322;0.090456807;3.392130258;7.643600181;0;74.40072365
