Manggar;64.99;71.52;68.04
Mengkubang;88.73;89.12;88.91
Kelapa Kampit;96.19;89.44;92.71
Gantung;72.79;68.06;70.46
Simpang Renggiang;97.79;89.47;93.46
Simpang Pesak;73.70;67.87;70.92
Dendang;89.64;101.43;95.24
Kabupaten;77.66;78.20;77.92
