Manggar;1;6;7
Mengkubang;0;0;0
Kelapa Kampit;2;0;2
Gantung;3;1;4
Renggiang;0;0;0
Simpang Pesak;0;0;0
Dendang;1;1;2
Kabupaten;7;8;15
