Manggar;1.690927805;44.169975;12.5422732;3.764152331;0.279370681;2.087928246;5.572709896;0;70.38670784
Mengkubang;2.911336568;54.91839435;25.98147331;2.558447287;0.220555801;6.793118659;8.248786943;0;101.8526687
Kelapa Kampit;2.071907374;39.09201706;19.01279707;1.767215113;0.060938452;5.027422303;6.489945155;0;73.58318099
Gantung;2.311435523;41.80859692;13.84833739;2.737226277;0.364963504;3.751013788;5.494728305;0;70.68126521
Renggiang;1.085271318;63.48837209;26.51162791;3.255813953;0.07751938;2.635658915;8.914728682;0;106.0465116
Simpang Pesak;0.546075085;42.52559727;15.221843;1.843003413;0.4778157;3.071672355;8.941979522;0;73.10580205
Dendang;1.530891197;75.45106616;12.46582832;3.335155823;0.109349371;0.656096227;6.889010388;0;100.5467469
Kabupaten;1.888777097;47.63559865;16.19866459;2.913198573;0.246958749;3.370529589;6.50324705;0;78.7569743
