Manggar;97.89;95.74;96.26
Mengkubang;94.92;100.00;98.87
Kelapa Kampit;80.43;100.00;95.36
Gantung;175.19;88.18;110.23
Renggiang;104.40;98.58;99.88
Simpang Pesak;74.53;100.00;93.76
Dendang;89.28;98.00;96.17
Kabupaten;110.50;95.97;99.42
