Manggar;72.68;58.31
Mengkubang;77.99;56.17
Kelapa Kampit;95.15;58.33
Gantung;82.37;70.52
Renggiang;72.55;53.85
Simpang Pesak;75.81;63.04
Dendang;84.06;54.95
Kabupaten;80.03;61.23
